model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_nor,MAE_nor,MSE_nor,mean_squared_log_error_nor,r2_nor,RMSE_nor,MAPE_nor,SMAPE_nor,explained_variance_denor,MAE_denor,MSE_denor,mean_squared_log_error_denor,r2_denor,RMSE_denor,MAPE_denor,SMAPE_denor
"ABfoLS_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",172.8192,1.7282,0.003269,172.8243,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.9536,1.9543,0.9976,7.576,108.3847,0.0003,0.9976,10.4108,1.3763,1.3769
"ABfoLS_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",1046.6394,10.4664,0.010748,1046.6536,0.9977,0.007,0.0001,0.0,0.9972,0.0094,2.1606,2.1358,0.9977,8.4053,127.1451,0.0004,0.9972,11.2759,1.5229,1.5111
"ABfoLS_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",59.7816,0.5978,0.001611,59.7847,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0055,2.0074,0.9975,7.78,114.8376,0.0004,0.9975,10.7162,1.4146,1.4161
"ABfoLS_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",181.8919,1.8189,0.003398,181.8969,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.9551,1.9557,0.9976,7.564,108.0252,0.0003,0.9976,10.3935,1.3767,1.3774
"ABfoLS_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",863.5299,8.6353,0.01023,863.5439,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.8995,1.8981,0.9978,7.3768,102.0277,0.0003,0.9978,10.1009,1.3372,1.3369
"ABfoLS_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",68.6367,0.6864,0.001625,68.6396,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0141,2.0161,0.9975,7.7975,114.9133,0.0004,0.9975,10.7198,1.42,1.4215
"ABfoLS_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",156.8564,1.5686,0.00283,156.8607,0.9976,0.0063,0.0001,0.0,0.9976,0.0086,1.9428,1.9433,0.9976,7.5368,107.4577,0.0003,0.9976,10.3662,1.3685,1.3691
"ABfoLS_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",874.9794,8.7498,0.010255,874.9923,0.9977,0.0061,0.0001,0.0,0.9977,0.0084,1.9002,1.8989,0.9977,7.3853,102.5716,0.0003,0.9977,10.1278,1.338,1.3378
"ABfoLS_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",72.7332,0.7273,0.001812,72.7373,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0023,2.0043,0.9975,7.7642,114.196,0.0004,0.9975,10.6863,1.4122,1.4137
"ABfoLS_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",171.6558,1.7166,0.003132,171.6614,0.9976,0.0063,0.0001,0.0,0.9976,0.0086,1.9524,1.9528,0.9976,7.5628,107.6987,0.0003,0.9976,10.3778,1.3751,1.3757
"ABfoLS_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",870.3865,8.7039,0.009541,870.3991,0.9978,0.0062,0.0001,0.0,0.9977,0.0084,1.9053,1.9044,0.9978,7.392,102.2889,0.0003,0.9977,10.1138,1.3411,1.341
"ABfoLS_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",73.8255,0.7383,0.001902,73.829,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.014,2.0153,0.9975,7.7965,114.959,0.0004,0.9975,10.7219,1.4198,1.421
"ABfoLS_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",174.3362,1.7434,0.004234,174.3425,0.9976,0.0063,0.0001,0.0,0.9976,0.0086,1.9506,1.9508,0.9976,7.5662,107.5095,0.0003,0.9976,10.3687,1.374,1.3745
"ABfoLS_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",928.6952,9.287,0.009367,928.7077,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.888,1.8872,0.9978,7.3521,101.4192,0.0003,0.9978,10.0707,1.33,1.3299
"ABfoLS_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",72.3366,0.7234,0.001747,72.3398,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,1.9997,2.0009,0.9975,7.7504,113.5342,0.0004,0.9975,10.6552,1.4099,1.4111
"ABfoLS_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",162.8761,1.6288,0.003403,162.8817,0.9976,0.0063,0.0001,0.0,0.9976,0.0086,1.9519,1.9521,0.9976,7.5485,107.36,0.0003,0.9976,10.3615,1.3742,1.3747
"ABfoLS_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",959.769,9.5977,0.010627,959.7829,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.8962,1.8947,0.9978,7.376,101.8542,0.0003,0.9978,10.0923,1.3353,1.3349
"ABfoLS_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",65.9913,0.6599,0.001608,65.9944,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0061,2.008,0.9975,7.7743,114.432,0.0004,0.9975,10.6973,1.4147,1.4161
"ABfoLS_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",169.8549,1.6985,0.003101,169.8594,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.9673,1.9682,0.9976,7.6086,108.7874,0.0003,0.9976,10.4301,1.3854,1.3862
"ABfoLS_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",935.3822,9.3538,0.009972,935.3946,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.8965,1.8955,0.9978,7.3702,101.4206,0.0003,0.9978,10.0708,1.3352,1.3351
"ABfoLS_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",73.3583,0.7336,0.002044,73.3621,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0167,2.0178,0.9975,7.8073,115.3978,0.0004,0.9975,10.7423,1.4216,1.4228
"ABfoLS_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",172.6038,1.726,0.003636,172.6102,0.9976,0.0063,0.0001,0.0,0.9976,0.0086,1.9496,1.9499,0.9976,7.5549,107.0566,0.0003,0.9976,10.3468,1.3732,1.3738
"ABfoLS_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",931.6041,9.316,0.011135,931.6183,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.89,1.8895,0.9978,7.3381,100.7585,0.0003,0.9978,10.0379,1.3305,1.3305
"ABfoLS_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",79.7802,0.7978,0.001836,79.7835,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0078,2.0091,0.9975,7.7767,114.618,0.0004,0.9975,10.706,1.4155,1.4168
"ABfoLS_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",206.1454,2.0615,0.002925,206.1508,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.9548,1.9551,0.9976,7.5826,108.423,0.0003,0.9976,10.4126,1.3771,1.3778
"ABfoLS_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",945.9387,9.4594,0.009874,945.9511,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.8874,1.8864,0.9978,7.3434,101.1332,0.0003,0.9978,10.0565,1.3298,1.3296
"ABfoLS_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",71.0879,0.7109,0.00218,71.092,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0025,2.004,0.9975,7.7573,113.7388,0.0004,0.9975,10.6648,1.4118,1.4131
"ABfoLS_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",164.6397,1.6464,0.003525,164.6457,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.957,1.957,0.9976,7.5834,108.3873,0.0003,0.9976,10.4109,1.3782,1.3787
"ABfoLS_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",1083.7359,10.8374,0.011762,1083.7508,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.9,1.8986,0.9978,7.3823,101.8185,0.0003,0.9978,10.0905,1.3377,1.3374
"ABfoLS_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",72.6363,0.7264,0.00169,72.6393,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0058,2.0077,0.9975,7.7711,114.1961,0.0004,0.9975,10.6863,1.4143,1.4158
"ABfoLS_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",186.6148,1.8661,0.00319,186.6197,0.9976,0.0063,0.0001,0.0,0.9976,0.0086,1.9519,1.952,0.9976,7.5501,107.6002,0.0003,0.9976,10.3731,1.3743,1.3748
"ABfoLS_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",932.6865,9.3269,0.009315,932.6991,0.9977,0.0062,0.0001,0.0,0.9977,0.0085,1.9125,1.9119,0.9977,7.4157,103.2948,0.0003,0.9977,10.1634,1.3462,1.3462
