model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_nor,MAE_nor,MSE_nor,mean_squared_log_error_nor,r2_nor,RMSE_nor,MAPE_nor,SMAPE_nor,explained_variance_denor,MAE_denor,MSE_denor,mean_squared_log_error_denor,r2_denor,RMSE_denor,MAPE_denor,SMAPE_denor
"TWO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",268.7722,2.6877,0.007324,268.7815,0.9959,0.011,0.0002,0.0001,0.9959,0.0153,4.1478,4.1461,0.9959,10.6311,218.919,0.0016,0.9959,14.7959,2.842,2.8454
"TWO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",264.9242,2.6492,0.006994,264.9334,0.9959,0.011,0.0002,0.0001,0.9959,0.0153,4.1533,4.1475,0.9959,10.6374,219.1032,0.0016,0.9959,14.8021,2.844,2.8455
"TWO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",244.9297,2.4493,0.005419,244.9396,0.9958,0.0111,0.0002,0.0001,0.9958,0.0154,4.1779,4.1738,0.9958,10.7095,222.3171,0.0017,0.9958,14.9103,2.8601,2.8623
"TWO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",248.6028,2.486,0.005756,248.611,0.9958,0.0111,0.0002,0.0001,0.9958,0.0154,4.1635,4.1599,0.9958,10.6925,222.0281,0.0016,0.9958,14.9006,2.8523,2.8549
"TWO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",234.5156,2.3452,0.006285,234.5249,0.9958,0.0111,0.0002,0.0001,0.9958,0.0155,4.1893,4.1809,0.9958,10.7181,223.4459,0.0017,0.9958,14.9481,2.8685,2.8688
"TWO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",239.4478,2.3945,0.005665,239.4553,0.9959,0.0111,0.0002,0.0001,0.9959,0.0154,4.1873,4.1817,0.9959,10.6965,220.2436,0.0016,0.9959,14.8406,2.8625,2.8647
"TWO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",240.446,2.4045,0.009666,240.4579,0.9959,0.011,0.0002,0.0001,0.9958,0.0154,4.1467,4.1455,0.9959,10.6642,220.7263,0.0016,0.9958,14.8569,2.8428,2.8464
"TWO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",238.3658,2.3837,0.006871,238.375,0.9958,0.0111,0.0002,0.0001,0.9958,0.0155,4.1892,4.186,0.9958,10.7471,224.3946,0.0017,0.9958,14.9798,2.8698,2.8727
"TWO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",234.0311,2.3403,0.005268,234.0403,0.9959,0.0111,0.0002,0.0001,0.9958,0.0154,4.1662,4.1614,0.9959,10.6808,220.6264,0.0016,0.9958,14.8535,2.8545,2.8567
"TWO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",232.0224,2.3202,0.005624,232.0298,0.9958,0.0111,0.0002,0.0001,0.9958,0.0155,4.1827,4.1794,0.9958,10.7514,223.4518,0.0017,0.9958,14.9483,2.8649,2.8677
