model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_nor,MAE_nor,MSE_nor,mean_squared_log_error_nor,r2_nor,RMSE_nor,MAPE_nor,SMAPE_nor,explained_variance_denor,MAE_denor,MSE_denor,mean_squared_log_error_denor,r2_denor,RMSE_denor,MAPE_denor,SMAPE_denor
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.006,,0.00097466,0.0081,0.9957,0.0123,0.0003,0.0001,0.9956,0.0168,4.4512,4.3809,0.9957,11.8479,264.7411,0.0019,0.9956,16.2709,3.0634,3.0377
"ELM-sliding_3-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0081,,0.00119567,0.0105,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0129,,0.00179362,0.0162,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.006,,0.00091863,0.0081,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0074,,0.00122929,0.0097,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (200, False), 'activation': 0}",0.013,,0.00415683,0.0186,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0059,,0.00098538,0.0079,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0075,,0.00119042,0.01,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (500, False), 'activation': 0}",0.013,,0.00167322,0.0162,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0057,,0.00095177,0.0077,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0075,,0.00122523,0.01,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0128,,0.00171328,0.0161,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0071,,0.00148869,0.0102,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.007,,0.00111508,0.009,0.9957,0.0119,0.0003,0.0001,0.9957,0.0166,4.2381,4.2209,0.9957,11.5141,257.4504,0.0018,0.9957,16.0453,2.9377,2.9331
"ELM-sliding_5-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0122,,0.0018115,0.0154,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0044,,0.00093651,0.0062,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0068,,0.0011797,0.0089,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0129,,0.0016973,0.0162,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.165,4.156,0.9959,11.2617,248.1523,0.0018,0.9959,15.7529,2.8818,2.8809
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0057,,0.00097513,0.0077,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0074,,0.00123596,0.0097,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0124,,0.0017004,0.0155,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0058,,0.00097179,0.0078,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0073,,0.00114608,0.0096,0.9957,0.012,0.0003,0.0001,0.9956,0.0169,4.2207,4.2498,0.9957,11.6147,265.4452,0.0018,0.9956,16.2925,2.9358,2.9529
"ELM-sliding_5-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0148,,0.00167537,0.0179,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0061,,0.0009954,0.0081,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (500, False), 'activation': 0}",0.008,,0.00116634,0.0103,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (500, False), 'activation': 0}",0.013,,0.00161076,0.0163,0.9959,0.0126,0.0003,0.0001,0.9955,0.0171,4.6108,4.5057,0.9959,12.1272,273.404,0.0019,0.9955,16.5349,3.157,3.116
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0092,,0.00101686,0.0113,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0075,,0.00134826,0.0099,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0127,,0.00168371,0.0161,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0058,,0.00109673,0.0079,0.9957,0.0121,0.0003,0.0001,0.9957,0.0167,4.3827,4.3255,0.9957,11.7247,261.3797,0.0018,0.9957,16.1672,3.0217,3.0015
"ELM-sliding_3-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0077,,0.00122499,0.0099,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0136,,0.00178385,0.017,0.9957,0.0131,0.0003,0.0002,0.9948,0.0183,4.4843,4.5819,0.9957,12.6866,312.9423,0.002,0.9948,17.6902,3.1349,3.183
"ELM-sliding_2-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0049,,0.0010016,0.0067,0.9958,0.0124,0.0003,0.0002,0.9954,0.0172,4.3905,4.4761,0.9958,11.9389,276.182,0.002,0.9954,16.6187,3.0457,3.084
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0069,,0.00116515,0.0091,0.9958,0.012,0.0003,0.0001,0.9957,0.0166,4.2789,4.246,0.9958,11.5509,257.5917,0.0018,0.9957,16.0497,2.9592,2.949
"ELM-sliding_5-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0135,,0.00163031,0.0167,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.2205,4.1865,0.9959,11.3214,248.9786,0.0018,0.9959,15.7791,2.9115,2.9007
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0057,,0.00119925,0.0079,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0084,,0.00124574,0.0107,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0129,,0.00166774,0.0162,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0057,,0.00096107,0.0076,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0077,,0.00126076,0.01,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0128,,0.00160718,0.0163,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0057,,0.0009892,0.0078,0.9957,0.0124,0.0003,0.0002,0.9954,0.0173,4.3455,4.4202,0.9957,11.9765,280.1803,0.002,0.9954,16.7386,3.0244,3.06
"ELM-sliding_3-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0073,,0.00139427,0.0098,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0135,,0.0017097,0.0167,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0059,,0.00093651,0.0078,0.9958,0.0119,0.0003,0.0001,0.9957,0.0167,4.2007,4.2166,0.9958,11.4939,258.9641,0.0018,0.9957,16.0924,2.9185,2.929
"ELM-sliding_3-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0076,,0.00507855,0.0139,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0132,,0.00164843,0.0166,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0058,,0.00096321,0.0079,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0074,,0.00136471,0.0099,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.013,,0.0016675,0.0162,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1704,4.1566,0.9959,11.2549,247.8861,0.0018,0.9959,15.7444,2.8831,2.8809
"ELM-sliding_2-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0077,,0.00092626,0.0096,0.9957,0.0121,0.0003,0.0001,0.9957,0.0167,4.3768,4.3207,0.9957,11.7096,260.914,0.0018,0.9957,16.1528,3.0177,2.998
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0071,,0.00124598,0.0094,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0139,,0.0017426,0.0173,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0062,,0.00110412,0.0083,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0077,,0.00129223,0.0101,0.9957,0.0127,0.0003,0.0002,0.9954,0.0173,4.6549,4.5524,0.9957,12.2515,277.4873,0.002,0.9954,16.658,3.1905,3.1511
"ELM-sliding_5-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0133,,0.00170207,0.0165,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0058,,0.00115585,0.0079,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0076,,0.00128341,0.0099,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0147,,0.0017612,0.018,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0057,,0.00096869,0.0077,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0078,,0.00127506,0.0103,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (500, False), 'activation': 0}",0.013,,0.00173569,0.0163,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0061,,0.00095963,0.0081,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0074,,0.00119662,0.0098,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2342,4.2174,0.9958,11.4893,256.607,0.0018,0.9958,16.019,2.9334,2.93
"ELM-sliding_5-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0164,,0.00162292,0.0196,0.9958,0.0122,0.0003,0.0001,0.9955,0.0171,4.2677,4.3284,0.9958,11.8135,274.2128,0.0019,0.9955,16.5594,2.9697,3.0005
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.006,,0.0009563,0.008,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0078,,0.00117397,0.0102,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0131,,0.00180435,0.0167,0.9958,0.0123,0.0003,0.0001,0.9954,0.0173,4.2865,4.3504,0.9958,11.915,278.9458,0.0019,0.9954,16.7017,2.9854,3.018
